Year,Month,Longitude,Latitude
2021.0,7.0,115.520527090648,-32.007009499999995
2021.0,7.0,-80.9271271,29.0258132
2021.0,6.0,113.7643275,-23.1788885
2021.0,5.0,-156.43877714138904,20.9004973
2021.0,3.0,115.0259595,-33.6395258
2021.0,2.0,125.625513,7.078663
2021.0,1.0,176.2848441,-37.6972583
2020.0,7.0,-77.537610305919,26.94674895
2020.0,6.0,170.817972,-45.016997
2020.0,6.0,-76.537712,44.370297
2019.0,11.0,-111.9736021,24.6249712
2019.0,7.0,-78.512231,33.880728
2019.0,7.0,-81.4600909,30.6077379
2019.0,6.0,-77.995528,33.8618933
2018.0,7.0,4.815477131048853,44.14103565
2017.0,11.0,-80.4970188,27.9462734
2017.0,10.0,-80.052166,26.5865308
2017.0,5.0,-92.50806,17.83556
2017.0,2.0,8.01993,58.176302
2017.0,2.0,115.65190987935016,-32.580561700000004
2017.0,2.0,-80.5603303,28.0683496
2017.0,1.0,-80.3975399,27.6387163
2017.0,1.0,149.909846,-36.8882027
2016.0,8.0,7.8000899,50.3148917
2016.0,8.0,-80.9271271,29.0258132
2016.0,7.0,-80.9271271,29.0258132
2016.0,6.0,-77.0580759,34.6554744
2016.0,5.0,115.65190987935016,-32.580561700000004
2016.0,5.0,-82.6359078,27.7700475
2016.0,2.0,-48.58776831281135,-27.04926805
2015.0,11.0,35.310326824828735,-23.86996285
2015.0,9.0,152.5019444,-32.0713889
2015.0,1.0,-80.40432804648825,27.8108585
2014.0,11.0,-122.360111,37.1498114
2014.0,10.0,-155.81489481229508,20.23779785
2014.0,9.0,-121.85945593041086,36.92759645
2014.0,6.0,-80.1433786,26.1223084
2014.0,5.0,-80.558729,28.067711
2013.0,10.0,151.3000717943792,-33.717511849999994
2013.0,10.0,-159.36308,22.21165
2012.0,11.0,-107.4327347,24.8257238
2012.0,6.0,9.573551,39.420945
2012.0,5.0,-101.983434,17.9735693
2012.0,3.0,-80.9271271,29.0258132
2012.0,1.0,-124.0159522,44.9617922
2011.0,11.0,-61.698147,16.3327353
2011.0,10.0,-121.8091734,36.6987342
2011.0,10.0,-82.357665,27.516462
2011.0,6.0,-80.037993,26.6915
2011.0,6.0,2.1742344668142093,41.3788246
2011.0,1.0,-110.98203134657057,18.79274175
2010.0,11.0,119.3628837,-34.4552524
2010.0,9.0,-80.9271271,29.0258132
2010.0,8.0,152.9761111,-31.19
2022.0,10.0,118.5801181,-20.3111814
2021.0,10.0,-80.3030766163625,27.47869875
2021.0,10.0,-80.25567726584178,27.22089615
2021.0,5.0,-80.69492145170693,32.1933234
2021.0,5.0,16.31611,44.04583
2021.0,5.0,-4.538555,54.247224
2021.0,3.0,-80.5894422,27.7041555
2021.0,1.0,114.998745,-33.859093
2020.0,10.0,-81.0557921,29.2854132
2020.0,10.0,174.771171,-36.844632
2020.0,8.0,-86.290826,41.609421
2020.0,2.0,175.86657417327575,-37.01341415
2019.0,12.0,6.769298,52.294415
2019.0,11.0,-149.61578,-17.610015
2019.0,8.0,-80.9271271,29.0258132
2019.0,8.0,-80.165652,25.69119
2019.0,2.0,153.011883,-30.495284
2019.0,1.0,168.2305268,-46.4387778
2018.0,10.0,-82.731589,35.232996
2018.0,7.0,9.9677354,49.7892957
2018.0,6.0,-117.3794834,33.1958696
2017.0,9.0,-73.851787,40.57629
2017.0,7.0,27.946558,-32.994123
2017.0,6.0,-80.9369983,29.0963729
2017.0,3.0,-76.52078513640123,24.2707658
2017.0,1.0,149.46972549723122,-22.055728
2016.0,12.0,114.16667,-21.86667
2016.0,9.0,164.2811715,-20.5613596
2016.0,7.0,-78.6800323,33.8278405
2016.0,6.0,20.32919,-34.60931
2016.0,4.0,-115.130815,36.252476
2016.0,1.0,150.9053936,-23.1525115
2015.0,12.0,151.61098690621913,-33.0657425
2015.0,11.0,-80.57537687455363,28.12303205
2015.0,10.0,-128.469721,54.487976
2015.0,7.0,153.5832729,-28.8595562
2015.0,6.0,-80.9828323,29.1760933
2015.0,6.0,-0.8424899,45.9477939
2015.0,1.0,150.471507,-35.3194144
2014.0,11.0,115.731017,-31.734733
2014.0,10.0,152.5633333,-31.9902778
2014.0,10.0,-80.7512616,32.1618488
2014.0,10.0,-58.793427,-34.567743
2014.0,8.0,18.484570761750607,-34.0978389
2014.0,6.0,150.75398192278212,-34.83706065
2014.0,1.0,151.3094444,-33.5177778
2013.0,11.0,-124.0346728,44.8789911
2013.0,10.0,-124.082313,40.835895
2013.0,6.0,-124.0608624816892,41.676868299999995
2013.0,5.0,34.360007,31.4432234
2013.0,3.0,11.6303566,48.214252
2013.0,3.0,-18.673522,64.779262
2012.0,11.0,-80.5603303,28.0683496
2012.0,9.0,-80.9271271,29.0258132
2012.0,8.0,133.96771,-19.54284
2012.0,6.0,-81.44705548790323,24.664590500000003
2012.0,6.0,-80.83783,28.9491539
2012.0,3.0,-70.206732,43.587973
2012.0,2.0,153.470325,-28.121935
2011.0,8.0,-81.24230475946248,29.738289
2011.0,5.0,23.371219141913983,-34.080205
2011.0,2.0,25.74608699870774,-33.66221045
2010.0,2.0,-80.2519175,27.197983
2022.0,11.0,-80.13991799627857,27.080492
2022.0,8.0,-95.645565,43.948575
2022.0,6.0,-83.5938806,29.8252983
2021.0,8.0,-75.0847659,38.3348728
2020.0,9.0,-80.9369983,29.0963729
2020.0,6.0,-80.4759905,25.4718946
2019.0,12.0,151.70825447669318,-23.29589265
2019.0,9.0,-80.5900519,28.1761233
2019.0,9.0,-158.111563,21.586206
2019.0,8.0,-80.9271271,29.0258132
2019.0,5.0,-109.403884,-27.1134
2019.0,3.0,-157.4815,21.2382
2018.0,10.0,118.9,-30.61667
2018.0,9.0,148.956176,-20.351821
2018.0,5.0,-80.9315,29.100094
2018.0,4.0,166.4722804730436,-22.2660508
2018.0,1.0,-7.6101833,37.1323503
2017.0,9.0,14.241523,53.09975
2017.0,9.0,-81.0903512,24.7137524
2017.0,7.0,-119.828903,34.415108
2017.0,7.0,-122.0294673,36.9743626
2017.0,6.0,-74.180857,41.320776
2017.0,4.0,-79.9406093,32.6549967
2017.0,4.0,-159.74243625329257,21.9746981
2016.0,11.0,144.6612949,-38.2671132
2016.0,10.0,-80.9271271,29.0258132
2016.0,9.0,125.7652872,6.9072528
2016.0,7.0,-121.954057,36.9762927
2016.0,4.0,-81.5831421,24.6670875
2016.0,3.0,-79.7462653,45.1586226
2015.0,12.0,151.2724119,-33.8906977
2015.0,12.0,-32.37861623300567,-3.8545643
2015.0,11.0,-80.6102592,28.3194741
2015.0,7.0,-63.2849139,10.6544136
2015.0,7.0,-118.0000166,33.6783336
2015.0,6.0,-81.8609446,36.0509611
2015.0,6.0,115.520527090648,-32.007009499999995
2015.0,6.0,10.3333283,55.670249
2015.0,5.0,-80.6102592,28.3194741
2015.0,4.0,-81.733757,25.9351352
2014.0,9.0,153.62735815483552,-28.6397283
2014.0,8.0,-80.9271271,29.0258132
2014.0,8.0,-80.62557,28.337169
2014.0,6.0,-94.9093656,29.217739
2014.0,3.0,144.339183,-38.22756
2014.0,2.0,137.6877757,-35.0747847
2013.0,4.0,115.8605855,-31.9558933
2013.0,2.0,-88.840602,36.352942
2013.0,1.0,-18.673522,64.779262
2012.0,12.0,-80.25567726584178,27.22089615
2012.0,10.0,144.703361,43.018495
2012.0,9.0,-80.6102592,28.3194741
2012.0,6.0,-78.8900409,33.6956461
2012.0,3.0,-80.25567726584178,27.22089615
2012.0,3.0,-70.3980033,-23.6463741
2011.0,10.0,8.143831606479171,53.513133749999994
2011.0,7.0,-71.492485,-31.900491
2010.0,12.0,34.4156137,27.9648318
2010.0,10.0,34.295447,27.8644422
2010.0,2.0,149.2280792230543,-21.07027105
