species,latitude,longitude,year,country,dataset
Carcharhinus leucas,21.032676,-86.673814,2023,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.520847,-109.57877,2023,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,25.194316,-80.86877,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-27.097136,153.16292,2023,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,25.671388,-79.202196,2023,Bahamas,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,29.107455,-95.162557,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,29.151269,-95.006243,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.536059,-109.430673,2023,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.449162,-109.484279,2023,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.59071,-109.493933,2023,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.471639,-109.511331,2023,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,25.21571,-80.53395,2023,United States of America,875db04c-1fc5-4fbf-9b88-da643abde58d
Carcharhinus leucas,25.05074,-80.74635,2023,United States of America,875db04c-1fc5-4fbf-9b88-da643abde58d
Carcharhinus leucas,25.17584,-80.6048,2023,United States of America,875db04c-1fc5-4fbf-9b88-da643abde58d
Carcharhinus leucas,25.13695,-80.67524,2023,United States of America,875db04c-1fc5-4fbf-9b88-da643abde58d
Carcharhinus leucas,-28.37515,32.4116,2023,South Africa,d27a7bf0-d78e-46d4-bc74-6b2ae4705367
Carcharhinus leucas,-27.539533,32.678667,2023,South Africa,d27a7bf0-d78e-46d4-bc74-6b2ae4705367
Carcharhinus leucas,-28.375317,32.42895,2023,South Africa,d27a7bf0-d78e-46d4-bc74-6b2ae4705367
Carcharhinus leucas,-19.81434,163.491576,2023,New Caledonia,b2f19afe-52d7-4d10-80fe-861e7ec76804
Carcharhinus leucas,35.772802,-75.595048,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,25.630935,-79.369476,2023,Bahamas,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,29.826499,-94.93771,2023,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-21.70007,35.48743,2022,Mozambique,33ac4c00-1bf6-4c28-b278-a833cf4f9847
Carcharhinus leucas,4.008403,9.778147,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.654768,90.324487,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.65608,90.296773,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,30.052139,-89.791827,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.71272,90.356592,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.746608,90.223955,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-18.287743,178.09895,2022,Fiji,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,26.631617,-82.024874,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,30.432154,-87.065569,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,5.826298,116.103093,2022,Malaysia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.021723,9.75728,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.068082,9.707319,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.180693,9.728775,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-17.360488,177.155819,2022,Fiji,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-18.362634,178.063394,2022,Fiji,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-18.38068,178.090758,2022,Fiji,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-18.33197,178.186528,2022,Fiji,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-18.391592,178.005286,2022,Fiji,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.410825,-109.588876,2022,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-21.82117,35.48023,2022,Mozambique,33ac4c00-1bf6-4c28-b278-a833cf4f9847
Carcharhinus leucas,30.34137,-88.167004,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,30.551202,-87.042803,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-30.877534,30.437809,2022,South Africa,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-21.027075,55.22625,2022,Réunion,6ac3f774-d9fb-4796-b3e9-92bf6c81c084
Carcharhinus leucas,23.705612,90.220795,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.762446,90.343888,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.707041,90.239832,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-18.979755,147.033638,2022,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.713253,90.306247,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,29.789022,-93.30993,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.780093,90.39871,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-18.919826,146.916479,2022,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.147508,9.656178,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.623921,90.393896,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.628025,90.226581,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,9.683771,-84.355105,2022,Costa Rica,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,30.341532,-89.229628,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,30.258771,-89.171152,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.147239,9.300912,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.047999,9.744094,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,3.997488,9.645717,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.104999,9.687482,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.040164,9.619972,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.021964,9.764399,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,30.382869,-89.849057,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.617276,90.387564,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,25.631402,-80.116088,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.705171,90.272237,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.132002,9.45715,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-18.33248,178.022364,2022,Fiji,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.174268,9.600935,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.031682,9.612985,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.079355,9.698356,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.117133,9.744024,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.709038,90.326643,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.070014,9.69599,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.077071,9.629611,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.740508,90.248316,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.123228,9.679542,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.012109,9.738438,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,25.699268,-79.313902,2022,Bahamas,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,26.88204,-80.01669,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.085859,9.793402,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.193718,9.613355,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.02768,9.753024,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.06588,9.705461,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,25.764428,-79.209148,2022,Bahamas,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.096545,9.78211,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,25.659853,-79.382727,2022,Bahamas,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.16683,9.73184,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.011242,9.669198,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.120027,9.622956,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-23.179547,150.930562,2022,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,2.944803,9.809338,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.060247,9.664822,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.01897,9.769319,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.099494,9.610021,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.071409,9.75325,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.05646,9.688337,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.038272,9.762692,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.017097,9.678869,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,3.116705,9.978616,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.178128,9.623636,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,26.87804,-82.075005,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,25.632315,-80.022553,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,3.938422,9.629563,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.148342,9.681986,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.03137,9.268132,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.025983,9.333707,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.122573,9.775658,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.077352,9.634133,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.010901,9.74438,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.166779,9.616055,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.063287,9.607556,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.18732,9.644755,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.089065,9.659107,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.086415,9.71841,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,20.611705,-87.050251,2022,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.042843,9.779509,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.127223,9.664296,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.16939,9.76492,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.154939,9.605674,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,25.671565,-79.271444,2022,Bahamas,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.011103,9.795995,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-27.48926,152.99632,2022,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.436889,-109.441323,2022,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,20.735983,-87.195979,2022,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.169952,9.716114,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.18533,9.645585,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.110607,9.761425,2022,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,27.02211,-80.009539,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,26.847424,-80.054353,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-29.401385,153.270841,2022,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,24.707191,-81.094865,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.613333,90.22866,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.71115,90.266559,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.755146,90.380523,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,29.724696,-94.901439,2022,United States of America,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.762428,90.333109,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,23.74044,90.311861,2022,Bangladesh,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,20.66083,-87.157805,2021,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,20.71404,-87.016539,2021,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,20.74542,-87.033135,2021,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,20.530558,-87.036976,2021,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.121834,9.643244,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.02918,9.742841,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.094877,9.70185,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.078369,9.603197,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.182899,9.73451,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.09942,9.671409,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.073027,9.733844,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-33.83,151.3,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharhinus leucas,-33.8,151.3,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharhinus leucas,-20.67,149.15,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharhinus leucas,-23.44,151.97,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharhinus leucas,4.056979,9.617614,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.135304,9.28563,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.002331,9.382972,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,4.189433,9.677024,2021,Cameroon,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-33.99025,23.57205,2021,South Africa,33ac4c00-1bf6-4c28-b278-a833cf4f9847
Carcharhinus leucas,-34.3837,20.89601,2021,South Africa,33ac4c00-1bf6-4c28-b278-a833cf4f9847
Carcharhinus leucas,-33.98422,25.21355,2021,South Africa,33ac4c00-1bf6-4c28-b278-a833cf4f9847
Carcharhinus leucas,-15.527281,145.268898,2021,Australia,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,20.670358,-87.112412,2021,Mexico,50c9509d-22c7-4a22-a47d-8c48425ef4a7
Carcharhinus leucas,-19.06,146.56,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharhinus leucas,-19.04,146.34,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharhinus leucas,-19.38,147.15,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
Carcharhinus leucas,-19.24,147.08,2021,Australia,3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796
